1899 13838
671 994 1.0
671 999 1.0
671 1023 1.0
671 1053 1.0
671 1060 1.0
671 1244 1.0
671 1273 1.0
671 1299 4.0
671 1319 1.0
671 1376 1.0
671 1705 1.0
671 1769 1.0
671 1845 2.0
671 1847 1.0
671 1848 1.0
672 4 6.0
672 15 3.0
672 214 1.0
672 269 3.0
672 406 1.0
672 786 4.0
672 900 1.0
672 953 2.0
672 1563 1.0
672 1852 1.0
673 5 2.0
673 50 1.0
673 174 2.0
673 269 1.0
673 312 1.0
673 343 2.0
673 387 1.0
673 411 4.0
673 414 5.0
673 419 1.0
673 428 1.0
673 451 2.0
673 460 1.0
673 572 3.0
673 630 1.0
673 635 1.0
673 650 2.0
673 1023 2.0
674 38 2.0
674 54 4.0
674 83 2.0
674 89 2.0
674 135 3.0
674 144 6.0
674 595 2.0
674 774 2.0
674 801 9.0
674 813 1.0
674 818 1.0
674 1164 4.0
674 1281 2.0
674 1512 2.0
679 4 1.0
679 269 1.0
680 4 4.0
680 5 3.0
680 7 1.0
680 49 9.0
680 102 2.0
680 585 2.0
680 600 2.0
680 602 1.0
680 867 2.0
680 1020 2.0
680 1152 3.0
681 4 1.0
681 860 2.0
681 1178 1.0
687 4 3.0
687 334 1.0
687 387 1.0
687 411 7.0
687 650 1.0
687 1060 1.0
687 1104 2.0
687 1150 2.0
687 1642 1.0
690 5 31.0
690 6 4.0
690 7 8.0
690 10 1.0
690 18 2.0
690 44 2.0
690 50 15.0
690 58 1.0
690 75 1.0
690 231 3.0
690 237 2.0
690 262 2.0
690 289 2.0
690 311 3.0
690 335 1.0
690 350 2.0
690 355 1.0
690 377 1.0
690 414 1.0
690 429 1.0
690 430 5.0
690 477 1.0
690 485 1.0
690 525 1.0
690 786 1.0
690 1028 1.0
690 1047 1.0
690 1088 1.0
690 1243 1.0
690 1244 3.0
691 39 16.0
691 262 2.0
691 446 7.0
692 48 1.0
692 203 1.0
692 645 1.0
693 64 1.0
693 68 1.0
693 76 6.0
693 89 2.0
693 90 1.0
693 262 3.0
693 444 3.0
693 628 1.0
693 718 2.0
693 795 1.0
693 864 3.0
693 867 7.0
693 1331 3.0
695 23 1.0
695 76 4.0
695 83 7.0
695 262 3.0
695 1110 3.0
695 1487 2.0
696 6 2.0
696 42 11.0
696 64 8.0
696 67 3.0
696 68 4.0
696 76 3.0
696 139 7.0
696 241 17.0
696 262 4.0
696 346 1.0
696 349 1.0
696 479 1.0
696 582 5.0
696 795 1.0
696 953 2.0
696 1003 1.0
696 1112 1.0
696 1120 1.0
696 1231 2.0
696 1255 4.0
696 1279 2.0
696 1446 1.0
696 1561 1.0
696 1588 2.0
696 1646 4.0
696 1704 1.0
696 1707 1.0
696 1708 1.0
698 122 1.0
698 462 1.0
698 892 2.0
700 273 1.0
702 5 2.0
702 893 1.0
703 273 2.0
703 336 1.0
703 343 1.0
703 616 2.0
707 40 1.0
707 50 1.0
707 533 1.0
708 231 1.0
709 735 1.0
710 562 1.0
710 714 1.0
710 1065 1.0
712 8 3.0
712 136 1.0
712 266 2.0
712 274 2.0
712 286 1.0
712 289 3.0
712 335 1.0
712 355 1.0
712 370 1.0
712 406 1.0
712 450 1.0
712 477 1.0
712 485 1.0
712 514 3.0
712 530 4.0
712 547 2.0
712 645 1.0
712 735 1.0
712 885 1.0
712 984 1.0
712 1082 1.0
712 1091 1.0
712 1294 1.0
712 1295 1.0
712 1296 2.0
713 275 2.0
714 201 3.0
714 446 23.0
714 1065 4.0
715 62 2.0
715 195 1.0
715 203 1.0
715 206 1.0
715 298 4.0
715 299 1.0
715 336 1.0
715 1001 1.0
715 1288 1.0
716 6 2.0
716 52 1.0
716 57 22.0
716 58 2.0
716 303 4.0
716 480 1.0
716 573 4.0
716 698 1.0
716 1027 2.0
716 1388 1.0
717 304 3.0
717 320 1.0
717 336 2.0
717 348 1.0
717 376 1.0
717 391 4.0
717 414 1.0
717 544 1.0
717 546 1.0
717 612 1.0
717 641 1.0
717 769 1.0
717 778 4.0
717 988 1.0
718 1 1.0
718 4 2.0
718 8 1.0
718 9 1.0
718 11 1.0
718 20 16.0
718 50 2.0
718 53 4.0
718 60 7.0
718 75 2.0
718 106 1.0
718 124 1.0
718 128 1.0
718 169 1.0
718 203 1.0
718 206 1.0
718 207 1.0
718 208 1.0
718 212 1.0
718 213 1.0
718 218 1.0
718 231 1.0
718 235 1.0
718 252 1.0
718 255 1.0
718 259 1.0
718 265 3.0
718 267 1.0
718 268 1.0
718 270 1.0
718 273 1.0
718 274 3.0
718 281 1.0
718 283 1.0
718 284 1.0
718 286 1.0
718 287 1.0
718 288 1.0
718 297 1.0
718 302 1.0
718 304 2.0
718 306 2.0
718 307 1.0
718 311 1.0
718 314 1.0
718 315 1.0
718 316 2.0
718 319 1.0
718 320 1.0
718 323 1.0
718 326 1.0
718 327 1.0
718 342 2.0
718 347 1.0
718 348 1.0
718 349 2.0
718 350 1.0
718 352 1.0
718 355 1.0
718 356 1.0
718 439 1.0
718 442 1.0
718 449 4.0
718 454 1.0
718 455 9.0
718 460 1.0
718 473 1.0
718 474 1.0
718 477 1.0
718 480 1.0
718 507 1.0
718 508 1.0
718 510 2.0
718 513 1.0
718 515 1.0
718 516 1.0
718 519 5.0
718 520 30.0
718 522 1.0
718 523 1.0
718 526 1.0
718 528 1.0
718 530 1.0
718 531 1.0
718 533 1.0
718 539 1.0
718 573 1.0
718 616 1.0
718 635 1.0
718 639 1.0
718 641 1.0
718 689 1.0
718 691 1.0
718 694 1.0
718 732 1.0
718 735 1.0
718 736 2.0
718 738 3.0
718 743 2.0
718 751 1.0
718 754 1.0
718 763 1.0
718 798 4.0
718 802 1.0
718 809 1.0
718 894 4.0
718 896 1.0
718 950 4.0
718 972 1.0
718 980 2.0
718 1000 1.0
718 1026 1.0
718 1027 1.0
718 1041 2.0
718 1047 1.0
718 1081 2.0
718 1083 1.0
718 1085 1.0
718 1086 1.0
718 1093 1.0
718 1210 1.0
718 1229 1.0
718 1232 1.0
718 1243 1.0
718 1244 1.0
718 1254 1.0
718 1274 2.0
718 1282 1.0
718 1294 7.0
718 1295 1.0
718 1296 1.0
718 1328 1.0
718 1455 1.0
718 1460 1.0
718 1476 1.0
718 1484 2.0
718 1485 1.0
718 1486 1.0
718 1487 1.0
718 1489 1.0
718 1490 1.0
718 1491 1.0
718 1492 1.0
718 1493 1.0
718 1494 1.0
718 1495 2.0
718 1496 3.0
718 1497 1.0
718 1498 1.0
718 1499 1.0
718 1500 1.0
718 1501 1.0
718 1502 1.0
718 1503 1.0
718 1504 1.0
719 313 3.0
720 718 9.0
721 237 2.0
722 798 1.0
723 204 9.0
723 333 1.0
723 735 11.0
723 975 6.0
723 1611 1.0
723 1613 1.0
724 4 3.0
724 5 14.0
724 7 8.0
724 8 3.0
724 11 1.0
724 20 1.0
724 53 1.0
724 57 3.0
724 82 2.0
724 86 2.0
724 106 1.0
724 113 3.0
724 124 4.0
724 129 3.0
724 133 2.0
724 147 5.0
724 154 7.0
724 225 2.0
724 267 2.0
724 273 2.0
724 281 1.0
724 289 1.0
724 298 1.0
724 304 2.0
724 307 2.0
724 308 1.0
724 314 1.0
724 320 1.0
724 321 4.0
724 324 1.0
724 331 1.0
724 334 11.0
724 335 1.0
724 337 1.0
724 338 1.0
724 340 2.0
724 342 5.0
724 346 1.0
724 347 1.0
724 348 1.0
724 349 1.0
724 352 1.0
724 358 2.0
724 376 2.0
724 380 2.0
724 391 10.0
724 450 1.0
724 459 1.0
724 465 11.0
724 466 4.0
724 473 1.0
724 510 30.0
724 519 2.0
724 520 3.0
724 533 1.0
724 535 1.0
724 547 1.0
724 556 1.0
724 573 2.0
724 598 1.0
724 608 1.0
724 609 1.0
724 629 1.0
724 635 1.0
724 645 1.0
724 650 5.0
724 657 1.0
724 661 1.0
724 735 3.0
724 747 21.0
724 761 1.0
724 772 1.0
724 950 21.0
724 965 1.0
724 975 1.0
724 984 1.0
724 1027 1.0
724 1041 3.0
724 1048 1.0
724 1092 1.0
724 1156 1.0
724 1173 1.0
724 1234 7.0
724 1245 1.0
724 1364 1.0
724 1389 12.0
725 20 2.0
725 64 3.0
725 82 1.0
725 104 4.0
725 124 1.0
725 266 1.0
725 333 1.0
725 336 2.0
725 343 2.0
725 446 2.0
725 747 1.0
725 750 1.0
725 1289 2.0
725 1442 4.0
725 1618 1.0
726 443 1.0
726 456 2.0
728 87 1.0
728 648 9.0
728 1715 1.0
729 204 1.0
729 315 3.0
729 343 14.0
729 759 1.0
729 800 1.0
729 992 2.0
729 1439 1.0
730 5 2.0
730 8 1.0
730 9 1.0
730 75 1.0
730 231 1.0
730 265 3.0
730 272 1.0
730 308 1.0
730 335 2.0
730 363 1.0
730 399 1.0
730 443 1.0
730 536 1.0
730 635 2.0
730 646 1.0
730 653 1.0
730 659 1.0
730 662 1.0
730 735 1.0
730 738 1.0
730 749 1.0
730 780 2.0
730 819 1.0
730 898 1.0
730 962 1.0
730 982 1.0
730 1022 2.0
730 1023 1.0
730 1027 4.0
730 1028 1.0
730 1098 7.0
730 1156 24.0
730 1489 1.0
730 1520 1.0
730 1524 1.0
730 1790 1.0
730 1791 1.0
730 1792 1.0
730 1793 1.0
730 1794 2.0
730 1795 1.0
731 8 5.0
731 18 1.0
731 40 1.0
731 69 39.0
731 82 98.0
731 206 1.0
731 208 2.0
731 265 2.0
731 267 1.0
731 272 2.0
731 274 1.0
731 280 1.0
731 289 1.0
731 290 13.0
731 294 1.0
731 314 2.0
731 317 3.0
731 318 2.0
731 320 1.0
731 324 58.0
731 326 2.0
731 442 1.0
731 446 13.0
731 449 2.0
731 519 3.0
731 529 1.0
731 630 1.0
731 693 3.0
731 732 1.0
731 733 1.0
731 734 1.0
731 735 2.0
731 736 1.0
733 46 3.0
733 1044 2.0
735 76 15.0
735 204 1.0
741 38 1.0
741 62 1.0
741 444 1.0
741 580 1.0
741 586 1.0
741 765 1.0
741 1040 1.0
741 1238 2.0
742 56 1.0
746 1190 1.0
747 23 4.0
747 38 5.0
747 39 3.0
747 43 1.0
747 52 5.0
747 54 38.0
747 57 2.0
747 65 5.0
747 70 1.0
747 83 4.0
747 87 2.0
747 193 1.0
747 196 2.0
747 199 1.0
747 203 3.0
747 207 1.0
747 211 2.0
747 215 5.0
747 222 5.0
747 236 17.0
747 243 5.0
747 262 1.0
747 325 1.0
747 441 19.0
747 444 6.0
747 467 48.0
747 534 1.0
747 580 6.0
747 581 3.0
747 584 1.0
747 625 9.0
747 634 1.0
747 638 4.0
747 655 1.0
747 698 1.0
747 717 1.0
747 760 1.0
747 813 10.0
747 840 1.0
747 864 2.0
747 865 1.0
747 910 1.0
747 1006 24.0
747 1065 5.0
747 1067 2.0
747 1080 2.0
747 1115 1.0
747 1209 1.0
747 1253 3.0
747 1365 3.0
747 1366 5.0
747 1367 7.0
747 1372 1.0
753 76 9.0
753 208 2.0
753 235 1.0
753 273 1.0
753 520 2.0
753 714 4.0
755 76 4.0
756 38 3.0
756 64 3.0
756 236 4.0
756 326 3.0
756 334 2.0
756 336 1.0
756 444 9.0
756 446 1.0
756 456 2.0
756 466 2.0
756 625 1.0
756 657 1.0
756 795 3.0
756 864 1.0
756 868 1.0
756 920 2.0
756 1067 4.0
756 1334 2.0
756 1528 2.0
758 718 1.0
759 65 2.0
759 71 1.0
759 86 7.0
759 88 3.0
759 204 12.0
759 267 1.0
759 273 65.0
759 279 1.0
759 306 2.0
759 313 3.0
759 315 10.0
759 320 13.0
759 446 15.0
759 450 18.0
759 459 2.0
759 629 3.0
759 942 1.0
759 1067 2.0
759 1156 4.0
759 1312 2.0
759 1460 1.0
759 1581 1.0
760 57 1.0
760 204 2.0
760 299 1.0
760 304 2.0
760 320 1.0
760 324 2.0
760 480 1.0
760 533 3.0
760 547 1.0
760 759 3.0
760 800 1.0
760 884 1.0
760 1027 1.0
760 1587 2.0
761 38 3.0
761 52 4.0
761 54 7.0
761 58 2.0
761 65 3.0
761 70 2.0
761 73 1.0
761 76 7.0
761 89 2.0
761 94 1.0
761 760 4.0
761 953 2.0
761 1065 3.0
761 1286 5.0
762 65 2.0
762 89 5.0
762 97 3.0
762 217 1.0
762 462 5.0
762 795 2.0
762 1286 3.0
762 1381 1.0
762 1400 1.0
762 1606 1.0
764 326 1.0
766 38 9.0
766 50 1.0
766 204 1.0
766 235 1.0
766 334 1.0
766 642 1.0
766 885 1.0
766 1189 1.0
767 40 2.0
767 207 2.0
769 38 6.0
769 39 10.0
769 47 1.0
769 48 1.0
769 57 4.0
769 62 3.0
769 121 4.0
769 336 2.0
769 353 1.0
769 470 3.0
769 475 3.0
769 574 5.0
769 796 1.0
769 800 2.0
769 902 1.0
769 962 1.0
769 1065 6.0
769 1089 1.0
769 1115 7.0
769 1389 2.0
770 6 3.0
770 38 3.0
770 39 1.0
770 41 1.0
770 64 1.0
770 76 5.0
770 222 1.0
770 243 2.0
770 343 1.0
770 444 5.0
770 538 3.0
770 640 2.0
770 698 3.0
770 867 1.0
770 956 1.0
770 1008 1.0
770 1014 3.0
770 1042 1.0
770 1078 1.0
770 1480 1.0
771 38 2.0
771 111 1.0
771 235 1.0
771 243 1.0
771 336 1.0
771 640 1.0
771 868 1.0
772 38 3.0
772 50 2.0
772 54 6.0
772 58 2.0
772 76 1.0
772 89 1.0
772 94 2.0
772 215 3.0
772 444 2.0
772 467 1.0
772 582 2.0
772 716 1.0
772 1463 3.0
772 1580 1.0
773 6 1.0
773 17 1.0
773 28 1.0
773 38 3.0
773 65 2.0
773 69 1.0
773 76 2.0
773 104 2.0
773 107 1.0
773 115 1.0
773 159 1.0
773 210 1.0
773 214 3.0
773 324 2.0
773 329 1.0
773 342 1.0
773 343 2.0
773 461 3.0
773 500 2.0
773 515 9.0
773 572 3.0
773 890 2.0
773 1173 2.0
773 1609 1.0
773 1740 1.0
774 38 7.0
774 114 1.0
774 462 2.0
774 650 1.0
774 1463 1.0
774 1607 1.0
775 38 5.0
775 246 2.0
775 1463 1.0
776 38 12.0
776 211 3.0
776 441 3.0
776 636 3.0
776 700 1.0
776 1181 1.0
777 38 3.0
777 86 8.0
777 124 1.0
777 273 2.0
777 547 1.0
777 714 1.0
777 950 80.0
778 54 1.0
778 65 2.0
778 70 1.0
778 103 14.0
778 132 3.0
778 201 1.0
778 467 1.0
778 575 2.0
778 943 6.0
778 1367 4.0
779 50 1.0
779 64 3.0
779 71 2.0
779 76 2.0
779 79 1.0
779 630 2.0
780 6 2.0
780 19 2.0
780 54 3.0
780 57 1.0
780 64 4.0
780 111 3.0
780 217 2.0
780 658 1.0
780 718 1.0
780 777 1.0
780 884 1.0
780 962 1.0
780 965 1.0
780 966 6.0
780 1008 5.0
780 1452 6.0
780 1672 1.0
780 1765 1.0
781 38 3.0
782 135 1.0
782 467 1.0
782 902 3.0
783 38 1.0
783 49 1.0
783 57 1.0
783 87 3.0
783 154 3.0
783 158 7.0
783 202 3.0
783 236 8.0
783 343 1.0
783 444 5.0
783 456 9.0
783 473 1.0
783 587 1.0
783 598 1.0
783 600 1.0
783 607 1.0
783 868 2.0
783 891 3.0
783 953 2.0
783 971 1.0
783 1014 4.0
783 1038 4.0
783 1405 7.0
783 1445 1.0
783 1509 1.0
783 1672 1.0
784 38 6.0
784 54 19.0
784 65 10.0
784 70 1.0
784 76 8.0
784 79 1.0
784 84 3.0
784 87 2.0
784 91 5.0
784 97 17.0
784 99 1.0
784 101 1.0
784 123 4.0
784 142 3.0
784 144 1.0
784 160 23.0
784 214 11.0
784 215 3.0
784 269 1.0
784 284 1.0
784 292 1.0
784 301 1.0
784 313 3.0
784 335 1.0
784 336 12.0
784 364 1.0
784 366 2.0
784 444 4.0
784 455 3.0
784 460 1.0
784 470 3.0
784 479 2.0
784 481 7.0
784 490 8.0
784 497 5.0
784 544 1.0
784 609 1.0
784 640 1.0
784 649 3.0
784 657 1.0
784 658 4.0
784 662 1.0
784 716 5.0
784 735 1.0
784 747 1.0
784 765 1.0
784 773 3.0
784 777 5.0
784 780 4.0
784 796 4.0
784 805 3.0
784 806 1.0
784 824 4.0
784 832 1.0
784 941 1.0
784 950 7.0
784 957 2.0
784 958 3.0
784 960 16.0
784 963 1.0
784 966 2.0
784 971 1.0
784 979 9.0
784 1027 13.0
784 1042 1.0
784 1066 1.0
784 1169 3.0
784 1279 1.0
784 1288 4.0
784 1404 1.0
784 1445 5.0
784 1532 1.0
784 1643 1.0
784 1672 3.0
785 44 12.0
785 99 3.0
785 113 5.0
785 115 2.0
785 243 6.0
785 337 1.0
785 462 3.0
785 466 2.0
785 481 1.0
785 508 1.0
785 638 3.0
785 651 1.0
785 658 1.0
785 698 4.0
785 904 9.0
785 944 1.0
785 958 1.0
785 1010 3.0
785 1143 1.0
785 1144 1.0
785 1208 1.0
785 1306 9.0
785 1334 2.0
785 1362 1.0
785 1373 1.0
785 1474 1.0
785 1787 2.0
786 10 1.0
786 20 13.0
786 53 2.0
786 58 2.0
786 59 1.0
786 88 2.0
786 107 6.0
786 149 11.0
786 197 2.0
786 308 1.0
786 328 1.0
786 343 2.0
786 346 3.0
786 376 18.0
786 380 10.0
786 381 2.0
786 450 6.0
786 466 3.0
786 546 1.0
786 557 1.0
786 598 1.0
786 632 19.0
786 660 3.0
786 716 4.0
786 979 19.0
786 986 1.0
786 988 1.0
786 1112 23.0
786 1172 1.0
786 1176 1.0
786 1309 2.0
786 1596 1.0
787 6 1.0
787 7 2.0
787 64 1.0
787 217 2.0
787 294 1.0
787 492 17.0
787 534 1.0
787 577 4.0
787 585 6.0
787 646 3.0
787 1299 6.0
787 1362 1.0
788 38 3.0
788 144 1.0
788 444 9.0
788 672 4.0
788 786 1.0
788 904 13.0
788 1106 4.0
790 38 1.0
790 718 3.0
793 46 1.0
793 51 1.0
793 56 1.0
793 65 1.0
793 70 2.0
793 87 1.0
793 103 1.0
793 111 1.0
793 193 3.0
793 199 2.0
793 236 1.0
793 237 1.0
793 239 1.0
793 262 2.0
793 269 1.0
793 313 1.0
793 581 7.0
793 625 1.0
793 651 1.0
793 700 2.0
793 703 1.0
793 707 2.0
793 730 1.0
793 865 1.0
793 867 2.0
793 873 1.0
793 875 2.0
793 904 1.0
793 910 1.0
793 986 1.0
793 1001 1.0
793 1002 1.0
793 1003 2.0
793 1004 1.0
793 1005 2.0
793 1006 2.0
793 1007 2.0
793 1008 1.0
793 1009 1.0
794 6 2.0
794 44 1.0
794 148 2.0
794 500 1.0
794 544 1.0
794 598 2.0
794 771 1.0
795 6 1.0
795 68 1.0
795 201 4.0
795 459 1.0
795 817 1.0
795 915 4.0
795 1067 1.0
795 1078 1.0
795 1127 1.0
795 1246 1.0
795 1289 1.0
795 1334 7.0
795 1355 1.0
795 1399 3.0
795 1402 1.0
796 20 10.0
796 82 1.0
796 86 1.0
796 201 1.0
796 298 1.0
796 306 1.0
796 331 2.0
796 335 1.0
796 485 1.0
796 573 3.0
796 639 2.0
796 735 1.0
796 942 1.0
796 1001 1.0
796 1081 1.0
796 1294 1.0
796 1368 1.0
797 6 1.0
797 52 1.0
797 57 1.0
797 236 2.0
797 239 5.0
797 292 1.0
797 446 1.0
797 625 2.0
798 58 6.0
798 67 6.0
798 716 4.0
799 6 6.0
799 42 3.0
799 54 1.0
799 57 1.0
799 58 3.0
799 64 2.0
799 76 1.0
799 158 1.0
799 204 2.0
799 214 2.0
799 262 6.0
799 277 1.0
799 313 17.0
799 456 2.0
799 534 4.0
799 690 3.0
799 904 1.0
799 953 12.0
799 1200 1.0
799 1405 10.0
800 6 2.0
800 446 1.0
800 759 6.0
801 6 3.0
801 62 2.0
801 204 1.0
801 267 1.0
801 315 3.0
801 450 10.0
801 580 1.0
801 630 2.0
801 942 1.0
801 1276 17.0
801 1440 1.0
802 6 2.0
802 49 1.0
802 122 2.0
802 140 1.0
802 144 1.0
802 353 4.0
802 384 1.0
802 441 1.0
802 582 1.0
802 637 1.0
802 725 2.0
802 902 2.0
802 959 3.0
802 1001 1.0
802 1116 2.0
802 1165 1.0
802 1177 1.0
802 1278 4.0
802 1279 2.0
802 1600 2.0
804 6 2.0
804 343 9.0
804 631 2.0
805 6 1.0
805 70 1.0
805 71 1.0
805 273 12.0
805 308 7.0
805 336 7.0
805 1117 1.0
806 79 1.0
806 335 8.0
806 337 4.0
806 343 5.0
806 446 2.0
806 630 5.0
806 1065 7.0
807 110 1.0
807 324 1.0
807 345 2.0
807 573 1.0
808 6 2.0
808 64 1.0
808 113 7.0
808 276 1.0
808 305 25.0
808 444 1.0
808 573 3.0
808 1286 1.0
809 23 4.0
809 76 8.0
809 86 4.0
809 87 7.0
809 204 4.0
809 217 1.0
809 364 2.0
809 917 1.0
809 1070 3.0
809 1078 1.0
809 1253 11.0
809 1700 1.0
810 6 3.0
810 28 1.0
810 64 2.0
810 453 1.0
810 640 1.0
810 718 3.0
810 731 1.0
810 1176 7.0
810 1181 1.0
810 1216 3.0
810 1711 1.0
810 1712 1.0
810 1713 4.0
812 6 2.0
812 44 2.0
812 237 1.0
812 337 1.0
812 466 1.0
812 573 3.0
812 628 2.0
812 630 1.0
812 770 3.0
812 771 1.0
812 906 2.0
812 927 1.0
812 950 15.0
812 988 1.0
812 1069 2.0
812 1349 1.0
812 1350 1.0
813 6 9.0
813 20 20.0
813 86 11.0
813 103 2.0
813 122 18.0
813 124 3.0
813 128 1.0
813 225 4.0
813 299 3.0
813 315 7.0
813 317 4.0
813 343 7.0
813 450 8.0
813 455 1.0
813 459 1.0
813 463 1.0
813 518 14.0
813 552 1.0
813 631 8.0
813 639 1.0
813 645 4.0
813 769 7.0
813 902 1.0
813 917 3.0
813 950 8.0
813 1246 7.0
813 1381 2.0
814 6 2.0
814 212 2.0
814 462 2.0
814 475 1.0
814 795 2.0
814 961 3.0
816 6 1.0
817 6 7.0
817 49 5.0
817 91 1.0
817 94 2.0
817 119 4.0
817 129 1.0
817 201 1.0
817 336 4.0
817 353 2.0
817 467 2.0
817 1008 1.0
817 1214 2.0
818 6 1.0
818 86 3.0
818 204 4.0
818 324 3.0
818 336 4.0
818 635 1.0
818 809 2.0
818 1065 1.0
819 1718 1.0
820 57 1.0
820 68 2.0
820 103 4.0
820 277 2.0
820 444 2.0
820 462 4.0
820 467 1.0
820 585 1.0
820 735 2.0
820 971 3.0
820 1065 9.0
820 1115 4.0
820 1122 1.0
820 1757 1.0
821 6 1.0
823 66 1.0
823 118 1.0
824 6 6.0
824 42 5.0
824 299 1.0
824 460 5.0
824 747 1.0
824 799 3.0
825 142 2.0
825 217 1.0
828 6 2.0
828 1364 2.0
831 6 2.0
831 160 2.0
831 336 1.0
831 598 1.0
831 648 7.0
831 652 5.0
831 1128 4.0
832 6 2.0
832 22 3.0
832 26 7.0
832 648 1.0
832 1538 1.0
833 6 1.0
833 376 1.0
833 485 2.0
835 6 1.0
835 76 2.0
835 141 2.0
835 446 6.0
835 980 2.0
836 6 1.0
836 141 1.0
836 575 2.0
837 11 2.0
837 107 4.0
837 141 2.0
837 154 6.0
837 810 3.0
839 6 1.0
839 120 5.0
839 155 3.0
839 245 3.0
839 518 1.0
839 785 1.0
839 867 3.0
839 869 1.0
839 1306 2.0
839 1429 5.0
839 1811 1.0
840 6 1.0
840 8 1.0
840 76 5.0
840 86 1.0
840 118 1.0
840 343 1.0
840 346 8.0
840 349 1.0
840 446 14.0
840 450 3.0
840 465 14.0
840 467 1.0
840 489 50.0
840 575 5.0
840 696 1.0
841 6 1.0
846 6 3.0
846 10 6.0
846 14 4.0
846 19 1.0
846 25 1.0
846 29 1.0
846 49 2.0
846 339 1.0
846 352 1.0
846 480 1.0
846 586 4.0
846 698 3.0
846 825 1.0
846 907 2.0
846 1825 1.0
848 6 6.0
848 136 1.0
848 201 3.0
848 317 1.0
848 336 2.0
848 852 1.0
848 1401 1.0
848 1816 1.0
849 6 2.0
849 28 5.0
849 58 1.0
849 60 1.0
849 155 2.0
849 353 1.0
849 390 3.0
849 541 1.0
849 837 2.0
849 861 1.0
849 902 1.0
849 953 1.0
849 1067 1.0
849 1177 2.0
849 1492 2.0
849 1514 1.0
849 1562 2.0
849 1597 1.0
849 1673 1.0
849 1721 1.0
849 1836 1.0
851 551 3.0
851 761 2.0
852 6 2.0
852 71 1.0
854 6 1.0
854 59 1.0
854 64 3.0
855 6 1.0
855 97 1.0
855 106 2.0
855 382 3.0
855 508 4.0
855 582 1.0
855 1003 1.0
855 1405 4.0
856 6 1.0
856 58 4.0
856 79 1.0
856 671 3.0
856 779 1.0
856 851 1.0
858 6 1.0
858 162 3.0
858 1184 3.0
860 6 2.0
860 49 13.0
860 52 2.0
860 64 2.0
860 137 3.0
860 150 2.0
860 157 2.0
860 183 3.0
860 277 3.0
860 667 1.0
860 671 5.0
860 907 3.0
860 921 3.0
860 1010 2.0
860 1014 1.0
860 1045 1.0
860 1405 9.0
861 6 1.0
861 498 1.0
861 611 4.0
861 785 2.0
863 260 1.0
864 7 12.0
864 80 1.0
864 196 10.0
864 320 1.0
864 327 1.0
864 331 1.0
864 341 1.0
864 348 1.0
864 459 1.0
864 522 1.0
864 531 1.0
864 573 5.0
864 647 1.0
864 694 1.0
864 735 1.0
864 758 1.0
864 972 1.0
864 1026 2.0
864 1027 1.0
864 1030 1.0
864 1031 1.0
865 40 2.0
865 195 1.0
865 231 1.0
865 274 1.0
865 298 1.0
865 314 1.0
865 573 1.0
865 738 1.0
865 894 1.0
867 7 3.0
867 145 1.0
867 169 1.0
867 173 1.0
867 176 1.0
867 180 1.0
867 227 1.0
867 265 2.0
867 274 3.0
867 286 1.0
867 304 2.0
867 333 1.0
867 342 1.0
867 355 1.0
867 376 1.0
867 406 1.0
867 420 1.0
867 430 1.0
867 442 1.0
867 470 1.0
867 540 1.0
867 556 1.0
867 573 14.0
867 630 1.0
867 641 1.0
867 663 3.0
867 677 1.0
867 694 1.0
867 823 1.0
867 993 1.0
867 1047 1.0
867 1048 1.0
867 1049 1.0
867 1050 1.0
867 1052 1.0
867 1053 1.0
867 1054 1.0
867 1055 1.0
867 1056 1.0
867 1057 1.0
867 1058 1.0
868 42 2.0
868 273 5.0
868 698 3.0
868 1064 4.0
873 15 4.0
873 57 2.0
873 82 1.0
873 208 1.0
873 267 1.0
873 273 2.0
873 276 2.0
873 304 1.0
873 307 1.0
873 314 1.0
873 573 2.0
873 645 1.0
873 891 1.0
874 7 1.0
874 50 3.0
874 573 2.0
875 70 10.0
875 304 4.0
876 231 1.0
876 612 1.0
876 629 2.0
877 7 2.0
877 30 2.0
877 177 2.0
877 316 1.0
877 320 1.0
877 329 3.0
877 347 1.0
877 393 12.0
877 394 2.0
877 403 1.0
877 414 1.0
877 419 8.0
877 479 4.0
877 480 1.0
877 611 2.0
877 631 2.0
877 674 1.0
877 735 1.0
877 778 1.0
877 849 1.0
877 950 3.0
877 1156 1.0
877 1733 1.0
878 7 1.0
882 7 1.0
882 104 3.0
882 162 2.0
882 436 3.0
882 860 1.0
883 7 6.0
883 391 1.0
883 411 23.0
883 417 2.0
883 477 5.0
883 527 19.0
883 641 1.0
883 994 1.0
883 1769 1.0
884 271 1.0
884 557 1.0
884 863 1.0
885 4 1.0
885 193 6.0
885 195 2.0
885 200 5.0
885 201 1.0
885 207 1.0
885 215 4.0
885 470 1.0
885 535 2.0
885 864 1.0
885 918 1.0
885 1290 1.0
886 49 11.0
886 57 3.0
886 60 2.0
886 64 4.0
886 76 2.0
886 123 2.0
886 195 8.0
886 331 2.0
886 464 8.0
886 540 3.0
886 699 1.0
886 718 1.0
886 759 2.0
886 851 1.0
886 867 3.0
886 1088 3.0
886 1090 3.0
886 1177 7.0
886 1259 1.0
886 1286 2.0
886 1609 3.0
886 1610 1.0
887 195 5.0
887 224 2.0
887 718 5.0
887 1110 1.0
887 1286 3.0
888 195 1.0
888 265 1.0
